Код,Задача,IP-адрес,FQDN,Операционная система,CVE,Сервис/ПО,ID,Базовая оценка CVSS v2,Базовая оценка CVSS v3,Уровень опасности,Уязвимость,Как исправить,Ссылки,Неустановленное обновление безопасности,Ссылки на обновления,Дата выпуска обновления,Коэффициент,Уровень изоляции,Критичность,Уровень критичночти
1143,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-29107,Microsoft Publisher - 2013 SP1 - C:\Program Files (x86)\Microsoft Office\Office15\,470150,"0,0","5,5",Средний уровень,Обход защитных механизмов,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-29107,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29107,KB5002391,,08.08.2023,"0,6","0,9","2,97",Низкий
1116,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-29110,Microsoft Excel - 2013 SP1 - C:\Program Files (x86)\Microsoft Office\Office15\,470155,"0,0","7,8",Высокий уровень,Удаленное выполнение кода,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-29110,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29110,KB5002451,,08.08.2023,"0,6","0,9","4,212",Средний
940,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-29112,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470157,"0,0","6,5",Средний уровень,Раскрытие информации,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-29112,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29112,,,,1,"0,9","5,85",Высокий
637,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-29113,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470158,"0,0","7,8",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-29113,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29113,,,,1,"0,9","7,02",Kритический
941,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-29114,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470159,"0,0","5,5",Средний уровень,Раскрытие информации,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-29114,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29114,,,,1,"0,9","4,95",Средний
804,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-29115,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470160,"0,0","7,8",Высокий уровень,Удаленное выполнение кода,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-29115,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29115,,,,1,"0,9","7,02",Kритический
904,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-29121,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470164,"0,0","6,5",Средний уровень,Отказ в обслуживании,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-29121,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29121,,,,1,"0,9","5,85",Высокий
638,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-29125,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470167,"0,0","7,0",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-29125,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29125,,,,1,"0,9","6,3",Высокий
639,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-29126,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470168,"0,0","7,0",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-29126,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29126,,,,1,"0,9","6,3",Высокий
888,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-29127,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470169,"0,0","4,2",Средний уровень,Обход защитных механизмов,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-29127,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29127,,,,1,"0,9","3,78",Средний
805,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-29128,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470170,"0,0","8,8",Высокий уровень,Удаленное выполнение кода,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-29128,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29128,,,,1,"0,9","7,92",Kритический
806,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-29129,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470171,"0,0","8,8",Высокий уровень,Удаленное выполнение кода,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-29129,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29129,,,,1,"0,9","7,92",Kритический
531,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-29130,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470172,"0,0","9,8",Критический уровень,Удаленное выполнение кода,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-29130,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29130,,,,1,"0,9","8,82",Kритический
807,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-29131,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470173,"0,0","8,8",Высокий уровень,Удаленное выполнение кода,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-29131,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29131,,,,1,"0,9","7,92",Kритический
640,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-29132,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470174,"0,0","7,8",Высокий уровень,Повышение привилегий,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-29132,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29132,,,,1,"0,9","7,02",Kритический
808,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-29137,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470178,"0,0","8,8",Высокий уровень,Удаленное выполнение кода,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-29137,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29137,,,,1,"0,9","7,92",Kритический
809,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-29139,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470180,"0,0","8,8",Высокий уровень,Удаленное выполнение кода,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-29139,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29139,,,,1,"0,9","7,92",Kритический
942,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-29140,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470181,"0,0","5,5",Средний уровень,Раскрытие информации,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-29140,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29140,,,,1,"0,9","4,95",Средний
810,Эталонный образ RUS,10.85.37.116,D-CZC7447BMM.vip.cbr.ru,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),CVE-2022-29141,Microsoft Windows - Windows 10 version 21H1 ProfessionalWorkstation (x64),470182,"0,0","8,8",Высокий уровень,Удаленное выполнение кода,Используйте рекомендации производителя: https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-29141,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29141,,,,1,"0,9","7,92",Kритический
